,blend_id,component_name,mass_fraction,component_type_title,component_param_title,component_param_value,oil_property_value,smiles
28656,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2df252f2-969e-40e5-8a3b-77dacfcea2ed,117.0,,CCC(C)(C)CC
28657,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,26227e39-6b18-4480-a85b-5b137838c8c3,,,CCC(C)(C)CC
28658,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,26227e39-6b18-4480-a85b-5b137838c8c3,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28659,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3ec74fd4-9e8c-4a13-b845-58f9b6bd256d,41.0,,CCC(C)(C)CC
28660,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c2fea5f1-695f-4822-a94c-bd73d609e439,3892.0,,CCC(C)(C)CC
28661,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,fd593999-0c3f-4709-b586-b4b7fd914fd5,10.0,,CCC(C)(C)CC
28662,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,fd593999-0c3f-4709-b586-b4b7fd914fd5,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28663,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,e01d985b-e223-424e-8303-e68387f14510,,,CCC(C)(C)CC
28664,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,c2fea5f1-695f-4822-a94c-bd73d609e439,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28665,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,3be93dc8-1abd-4559-b147-a41046322b45,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28666,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3be93dc8-1abd-4559-b147-a41046322b45,,,CCC(C)(C)CC
28667,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,3ec74fd4-9e8c-4a13-b845-58f9b6bd256d,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28668,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,e01d985b-e223-424e-8303-e68387f14510,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28669,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,7e204cba-e46d-4193-bceb-44a7980c2f4f,7206.0,,CCC(C)(C)CC
28670,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,317d031d-bd3d-4b5f-806a-646fbad7f1ee,2225.0,,CCC(C)(C)CC
28671,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,22d56254-1ba7-44ed-aaba-dc5c79686e50,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28672,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,22d56254-1ba7-44ed-aaba-dc5c79686e50,9e-05,,CCC(C)(C)CC
28673,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,317d031d-bd3d-4b5f-806a-646fbad7f1ee,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28674,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,a4627ef2-a5b5-4750-a69b-b961b780a03a,849.6,,CCC(C)(C)CC
28675,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,a4627ef2-a5b5-4750-a69b-b961b780a03a,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28676,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,a2ee964b-f99b-4833-8bd0-81e25c398dbd,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28677,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,6323b5a1-9b84-4927-81bb-36028413c7f2,2.85,,CCC(C)(C)CC
28678,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,a2ee964b-f99b-4833-8bd0-81e25c398dbd,,,CCC(C)(C)CC
28679,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,c959403c-1dfc-454c-acdc-d1d64ae5dc2c,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28680,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c959403c-1dfc-454c-acdc-d1d64ae5dc2c,,,CCC(C)(C)CC
28681,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,6323b5a1-9b84-4927-81bb-36028413c7f2,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28682,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,8bff034a-db4b-43d7-9e02-96f1b5bc1719,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28683,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,8494c0f8-5f65-4781-95c7-73cea62792c1,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28684,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,7e204cba-e46d-4193-bceb-44a7980c2f4f,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28685,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,a2fc0f17-7e63-4ad2-8022-da4162abee53,14173.0,,CCC(C)(C)CC
28686,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,9e2166bd-d70c-4664-afd2-e2aa70c66e4d,,,CCC(C)(C)CC
28687,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,9a0b87b0-ded9-49c8-bad4-476ce3ee8893,50.0,,CCC(C)(C)CC
28688,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,9a0b87b0-ded9-49c8-bad4-476ce3ee8893,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28689,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c6f0c926-1031-4552-9e34-2df62494295b,,,CCC(C)(C)CC
28690,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,c6f0c926-1031-4552-9e34-2df62494295b,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28691,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,d13e0412-9f3d-4e45-86d8-f756d74ec2d0,39.0,,CCC(C)(C)CC
28692,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,4e2a5367-84c9-4c07-abf5-f4faa3b81abf,195.0,,CCC(C)(C)CC
28693,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c6fd5468-c7e1-4252-b629-0c748ec8a4d4,0.0,,CCC(C)(C)CC
28694,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,4e2a5367-84c9-4c07-abf5-f4faa3b81abf,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28695,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,5684368e-57ea-45d8-8ccc-8e367636e74a,,,CCC(C)(C)CC
28696,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,5684368e-57ea-45d8-8ccc-8e367636e74a,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28697,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,8494c0f8-5f65-4781-95c7-73cea62792c1,,,CCC(C)(C)CC
28698,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,d1f1141b-c5ad-483f-956b-576b7e5d395a,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28699,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,7048c664-4839-495c-9c0f-d5ca629ed752,,,CCC(C)(C)CC
28700,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,3f9974dd-8b3b-4b59-a2a1-5c722bf27f2f,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28701,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3f9974dd-8b3b-4b59-a2a1-5c722bf27f2f,,,CCC(C)(C)CC
28702,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,a2fc0f17-7e63-4ad2-8022-da4162abee53,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28703,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,7048c664-4839-495c-9c0f-d5ca629ed752,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28704,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,8682d4cc-c352-422b-a197-c05427cd518e,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28705,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,c6fd5468-c7e1-4252-b629-0c748ec8a4d4,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28706,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,49eee9b1-54c3-47a3-9ae0-916ef4e4a89a,,,CCC(C)(C)CC
28707,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,d71c61dd-417a-4e43-bafe-e9b9014ac6ce,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28708,e45636fa-91d0-4ee8-afcb-4d0598816207,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,d71c61dd-417a-4e43-bafe-e9b9014ac6ce,,,CCC(C)(C)CC
28709,e45636fa-91d0-4ee8-afcb-4d0598816207,1ec8ea9b-f26c-4ff9-bd23-3f69ba63151a,0.25,5b8b1ad7-88fe-4d30-950b-7432f351f36b,49eee9b1-54c3-47a3-9ae0-916ef4e4a89a,,,OC1=C(C(C)(C)C)C=C(CCC(OCC)=O)C=C1C(C)(C)C
28710,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,d71c61dd-417a-4e43-bafe-e9b9014ac6ce,,,CCC(C)(C)CC
28711,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,e01d985b-e223-424e-8303-e68387f14510,,,CCC(C)(C)CC
28712,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,f1acc67e-c976-4aea-83e4-2733b6a499a1,,,CCC(C)(C)CC
28713,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,Температура вспышки в открытом тигле,260.0,,CCC(C)(C)CC
28714,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,8bff034a-db4b-43d7-9e02-96f1b5bc1719,0.0001,,CCC(C)(C)CC
28715,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,7048c664-4839-495c-9c0f-d5ca629ed752,,,CCC(C)(C)CC
28716,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c6f0c926-1031-4552-9e34-2df62494295b,,,CCC(C)(C)CC
28717,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,7458ebbc-5e6d-44b6-8660-4bc729658ff1,37.88,,CCC(C)(C)CC
28718,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,b8039e27-bfc7-43b6-9954-3fe2804524d7,,,CCC(C)(C)CC
28719,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,d1f1141b-c5ad-483f-956b-576b7e5d395a,57.34,,CCC(C)(C)CC
28720,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,a2ee964b-f99b-4833-8bd0-81e25c398dbd,,,CCC(C)(C)CC
28721,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2031e493-4968-4efd-916a-d8e1906eb52b,0.0001,,CCC(C)(C)CC
28722,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,8682d4cc-c352-422b-a197-c05427cd518e,3.0,,CCC(C)(C)CC
28723,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,6323b5a1-9b84-4927-81bb-36028413c7f2,2.85,,CCC(C)(C)CC
28724,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,22d56254-1ba7-44ed-aaba-dc5c79686e50,9e-05,,CCC(C)(C)CC
28725,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c959403c-1dfc-454c-acdc-d1d64ae5dc2c,,,CCC(C)(C)CC
28726,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c2fea5f1-695f-4822-a94c-bd73d609e439,3892.0,,CCC(C)(C)CC
28727,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,f6a97d54-9e01-4d65-95e6-35f89e576be6,852.8,,CCC(C)(C)CC
28728,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3ec74fd4-9e8c-4a13-b845-58f9b6bd256d,41.0,,CCC(C)(C)CC
28729,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,fd593999-0c3f-4709-b586-b4b7fd914fd5,10.0,,CCC(C)(C)CC
28730,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3f9974dd-8b3b-4b59-a2a1-5c722bf27f2f,,,CCC(C)(C)CC
28731,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,a2fc0f17-7e63-4ad2-8022-da4162abee53,14173.0,,CCC(C)(C)CC
28732,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2563ddf6-1609-498b-bd75-83ba1110fd38,200.0,,CCC(C)(C)CC
28733,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2ced8a31-bbd2-488a-9b02-21f6ceb2cf60,5.0,,CCC(C)(C)CC
28734,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,c6fd5468-c7e1-4252-b629-0c748ec8a4d4,0.0,,CCC(C)(C)CC
28735,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,9a0b87b0-ded9-49c8-bad4-476ce3ee8893,50.0,,CCC(C)(C)CC
28736,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,9e2166bd-d70c-4664-afd2-e2aa70c66e4d,,,CCC(C)(C)CC
28737,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,38e6c611-780b-4768-967a-522329ddff2a,,,CCC(C)(C)CC
28738,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,dab62856-f573-4597-9176-3caf6e3b1b39,0.00034,,CCC(C)(C)CC
28739,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,30241ac9-72df-4dc2-8d67-5ecbf5faaf58,27.0,,CCC(C)(C)CC
28740,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,0978239f-ddf9-4c9b-a7aa-908778ce43af,,,CCC(C)(C)CC
28741,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,Температура вспышки в закрытом тигле,,,CCC(C)(C)CC
28742,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,323e7d38-cbfb-4bf3-8f75-fbe755365b37,,,CCC(C)(C)CC
28743,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,461eb78a-a993-4984-9ede-67f00ef1c8e9,,,CCC(C)(C)CC
28744,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,40aca8bb-da40-43ab-a111-e7fd17d8f56d,-15.0,,CCC(C)(C)CC
28745,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,86c030ba-a2b7-467b-b88a-ba1e3fde0450,,,CCC(C)(C)CC
28746,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,cac10969-4d22-4a5c-a35e-ef55443e0952,,,CCC(C)(C)CC
28747,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,4e2a5367-84c9-4c07-abf5-f4faa3b81abf,195.0,,CCC(C)(C)CC
28748,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,2df252f2-969e-40e5-8a3b-77dacfcea2ed,117.0,,CCC(C)(C)CC
28749,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,3be93dc8-1abd-4559-b147-a41046322b45,,,CCC(C)(C)CC
28750,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,49eee9b1-54c3-47a3-9ae0-916ef4e4a89a,,,CCC(C)(C)CC
28751,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,d4bc22ae-6679-4162-93df-bc83ab550e5b,,,CCC(C)(C)CC
28752,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,317d031d-bd3d-4b5f-806a-646fbad7f1ee,2225.0,,CCC(C)(C)CC
28753,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,d13e0412-9f3d-4e45-86d8-f756d74ec2d0,39.0,,CCC(C)(C)CC
28754,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,5684368e-57ea-45d8-8ccc-8e367636e74a,,,CCC(C)(C)CC
28755,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,7f448cab-b947-4e4f-b286-ae318cc5c844,,,CCC(C)(C)CC
28756,797a4027-920a-4809-8948-53774c23aead,0962b43d-14b3-4bc5-b7b4-34500629ff48,99.25,2b8465f2-f5e2-4d0a-b468-52ec4467def1,a4627ef2-a5b5-4750-a69b-b961b780a03a,849.6,,CCC(C)(C)CC
